time,score,sentiment,sadness,joy,fear,disgust,anger
2018-04-25 15:13:23,19,0.0,0.318086,0.062239,0.162534,0.069699,0.085777
2015-12-09 18:51:42,3633,0.722056,0.184267,0.643097,0.493564,0.068696,0.117432
2017-11-10 23:28:20,165,0.0,0.454406,0.025984,0.045616,0.104258,0.064981
2016-12-05 17:54:08,1708,0.0,0.129199,0.257547,0.107179,0.246797,0.162116
2016-09-11 14:38:10,1885,0.0,0.208043,0.251213,0.085656,0.027232,0.084404
2018-07-27 03:27:04,0,-0.633519,0.247008,0.06948,0.432506,0.502213,0.502997
2017-11-29 11:48:21,178,0.0,0.139833,0.223476,0.05208,0.047943,0.064729
2018-10-08 18:26:15,3,-0.624265,0.636065,0.145163,0.102462,0.032261,0.122532
2018-05-20 00:51:32,11,-0.545794,0.439962,0.038216,0.071392,0.169787,0.085718
2018-10-20 02:04:14,2,0.0,0.151903,0.180627,0.092952,0.079431,0.096408
2018-03-30 16:10:13,34,0.0,0.051542,0.706107,0.025233,0.032841,0.072489
2018-09-08 07:24:51,7,-0.757699,0.607776,0.416658,0.04307,0.034891,0.095169
2018-04-10 14:10:13,12,0.615915,0.276457,0.0554,0.12445,0.064745,0.113973
2018-05-20 21:44:14,6,-0.630837,0.540312,0.12296,0.091358,0.041027,0.106435
2018-09-25 19:49:34,2,-0.355603,0.573695,0.015319,0.118141,0.033519,0.127522
2018-09-20 10:28:26,3,-0.697642,0.199649,0.116506,0.051398,0.028967,0.091497
2018-04-30 04:10:27,12,0.281163,0.518267,0.50975,0.105817,0.04851,0.099439
2017-09-18 12:08:35,34,0.0,0.163232,0.463794,0.034307,0.022564,0.046946
2018-02-15 12:49:15,18,0.0,0.231611,0.205589,0.071778,0.097876,0.181933
2018-02-09 12:12:34,22,0.699635,0.115953,0.252187,0.095198,0.066501,0.153487
2018-07-12 11:26:17,3,-0.358837,0.680647,0.174447,0.147385,0.089855,0.148223
2018-03-30 21:37:34,19,0.0,0.201978,0.391382,0.117405,0.059018,0.103379
2018-07-23 17:40:39,2,0.0,0.582929,0.0642,0.077445,0.159015,0.154838
2017-12-28 20:20:57,31,0.0,0.28321,0.031728,0.098566,0.084298,0.23922
2018-06-09 14:39:10,10,0.926235,0.019847,0.642322,0.003595,0.007724,0.015229
2018-08-29 19:24:15,1,-0.3063,0.191433,0.493491,0.070867,0.056774,0.100642
2015-12-10 20:27:01,2838,0.0,0.239201,0.167785,0.109393,0.037653,0.062571
2018-05-09 13:14:13,5,-0.395694,0.534936,0.032652,0.108773,0.287979,0.334056
2016-11-22 17:44:51,217,0.0,0.175062,0.149036,0.058515,0.00998,0.026772
2018-08-10 01:24:59,0,0.732269,0.172068,0.540051,0.064783,0.041772,0.076015
