time,score,sentiment,sadness,joy,fear,disgust,anger
2018-06-05 16:32:21,128,0.85553,0.017451,0.597964,0.003751,0.000733,0.008687
2018-01-14 19:08:29,532,0.631266,0.194721,0.628681,0.05674,0.070245,0.062152
2018-07-25 05:07:15,6,0.354917,0.628508,0.048362,0.088572,0.033105,0.056611
2019-06-17 15:31:33,0,-0.819993,0.635791,0.023855,0.221989,0.019822,0.167759
2018-10-14 16:42:04,1,0.949549,0.005448,0.747768,0.008592,0.027399,0.013898
2018-10-26 14:58:54,1,-0.637216,0.634699,0.021753,0.072112,0.039402,0.244491
2019-06-18 04:48:53,10,-0.778656,0.326835,0.055676,0.071815,0.052785,0.073078
2018-06-19 17:36:28,30,-0.743697,0.551652,0.146851,0.076791,0.049392,0.075809
2018-06-08 18:08:44,3,0.0,0.643413,0.018437,0.040788,0.062297,0.061036
2018-08-05 04:26:32,9,-0.385294,0.154579,0.212642,0.079871,0.089121,0.112473
2018-09-17 22:27:01,0,-0.311749,0.486634,0.53893,0.118768,0.103533,0.075761
2019-06-19 17:02:31,0,-0.735459,0.661727,0.041623,0.129027,0.045551,0.130533
2018-05-25 19:36:23,21,-0.370439,0.579865,0.540751,0.157635,0.03328,0.102803
2019-05-31 20:30:21,4,0.432411,0.187011,0.536244,0.096737,0.09912,0.104459
2018-09-12 17:04:33,5,0.801475,0.184966,0.657208,0.051823,0.061081,0.041188
2019-06-12 14:37:59,3,0.534648,0.590948,0.683684,0.077463,0.036459,0.053708
2018-05-03 23:27:13,33,0.527765,0.197666,0.626688,0.125134,0.053675,0.09365
2019-06-17 16:31:41,0,0.471477,0.473065,0.532724,0.069703,0.047568,0.04813
2018-09-20 19:24:12,1,-0.686455,0.655667,0.061849,0.225846,0.032115,0.086849
2017-12-17 21:17:15,68,0.364406,0.522502,0.672206,0.145943,0.084251,0.177434
2018-10-02 03:36:34,0,-0.706423,0.26435,0.615492,0.615591,0.10074,0.178951
2019-05-27 21:59:51,0,-0.544016,0.438493,0.032581,0.143008,0.101978,0.179885
2018-03-13 15:31:51,6,-0.609424,0.166376,0.471044,0.08491,0.086789,0.126734
2019-05-27 05:56:08,3,0.5883,0.145571,0.152159,0.094418,0.083874,0.100104
2019-05-13 07:43:42,7,-0.660411,0.202635,0.261177,0.142127,0.073589,0.125054
2019-06-07 02:24:18,2,-0.578714,0.286639,0.060111,0.052383,0.063615,0.082366
2018-04-16 15:44:36,8,-0.601481,0.43405,0.110316,0.326776,0.063522,0.117658
2018-07-22 23:56:01,0,-0.561721,0.247341,0.015542,0.355017,0.085962,0.234733
2019-06-09 01:39:12,0,-0.301878,0.163928,0.376618,0.22416,0.035697,0.121149
2019-05-30 13:23:53,1,0.970989,0.044593,0.049022,0.036811,0.038284,0.111961
2018-06-16 23:49:46,2,-0.79652,0.610381,0.046575,0.055443,0.086973,0.433719
2019-05-22 21:55:56,0,-0.475157,0.594833,0.574089,0.08849,0.050365,0.132652
2018-07-31 16:31:14,0,0.0,0.319489,0.426963,0.12612,0.029853,0.035044
2019-05-28 01:00:13,1,0.0,0.296689,0.105,0.217433,0.017616,0.230177
2019-05-30 00:11:15,3,-0.392016,0.125159,0.134132,0.092698,0.097176,0.075889
2017-10-30 08:13:29,2,-0.609973,0.611921,0.100696,0.086523,0.183448,0.218219
2019-03-17 19:27:24,99,-0.527152,0.312565,0.046531,0.124456,0.011662,0.090682
2018-07-09 14:35:05,2,-0.877611,0.613499,0.064608,0.095553,0.023474,0.174043
2019-05-07 04:34:39,9,0.439752,0.17975,0.59917,0.122161,0.088993,0.417502
2019-06-12 12:52:10,7,-0.312595,0.195283,0.206599,0.06656,0.038134,0.073438
2019-05-24 23:18:45,0,0.750673,0.086249,0.360364,0.1589,0.021225,0.046692
2019-01-31 00:40:12,437,-0.396548,0.55087,0.252628,0.068129,0.016279,0.223768
2018-05-27 00:06:51,0,-0.321898,0.52071,0.505749,0.535396,0.075898,0.131119
2017-10-18 17:02:50,72,0.810186,0.566064,0.714349,0.069511,0.038487,0.019517
2019-01-15 07:48:51,462,-0.284807,0.55238,0.555912,0.096531,0.045333,0.105436
2019-05-12 21:05:06,3,0.46516,0.292385,0.141441,0.029992,0.012572,0.568984
2018-07-05 21:10:30,1,-0.331006,0.506358,0.584248,0.090727,0.02755,0.103693
2018-05-09 19:07:59,5,0.0,0.131987,0.06637,0.083805,0.078062,0.125748
2019-06-11 19:34:23,2,0.99317,0.02305,0.025826,0.006714,2e-06,5.4e-05
2019-05-04 22:14:26,1,0.504081,0.084513,0.708981,0.114053,0.083577,0.072178
2018-06-04 07:09:06,0,0.545966,0.316846,0.20531,0.051373,0.02972,0.132913
2016-10-04 18:02:16,348,-0.78185,0.437891,0.052886,0.207056,0.169785,0.47644
2018-06-30 07:55:02,0,0.601401,0.520726,0.609015,0.074782,0.034074,0.060542
2018-06-04 01:37:05,4,0.470155,0.115183,0.695203,0.109727,0.012911,0.074444
2018-01-21 23:19:06,20,0.396569,0.184791,0.556262,0.098488,0.063303,0.611622
2018-07-14 21:54:12,0,0.0,0.283876,0.022221,0.146288,0.048094,0.19635
