time,score,sentiment,sadness,joy,fear,disgust,anger
2019-05-16 01:45:46,61,0.446496,0.570484,0.621316,0.117866,0.067977,0.117966
2019-05-06 19:32:16,58,0.298847,0.472223,0.183752,0.074926,0.121645,0.083181
2019-05-10 22:48:04,718,0.0,0.227788,0.064981,0.041018,0.198082,0.208374
2019-05-30 02:00:44,44,0.80397,0.594413,0.658573,0.101705,0.031227,0.066837
2019-05-13 19:12:39,88,-0.878413,0.507695,0.102425,0.064784,0.073331,0.518867
2019-05-28 10:26:06,556,0.82364,0.077472,0.20463,0.131208,0.063999,0.055033
2019-05-07 18:29:47,503,0.0,0.156712,0.24707,0.079871,0.027922,0.075415
2019-05-09 03:36:41,1040,0.948245,0.154654,0.059076,0.043933,0.385343,0.319493
2019-05-08 21:43:02,357,0.0,0.16928,0.062479,0.184293,0.178837,0.484831
2019-05-10 04:48:14,466,-0.766678,0.51281,0.048852,0.247608,0.150211,0.164743
2019-05-11 13:27:36,621,-0.500497,0.53036,0.616374,0.114427,0.117812,0.419272
2019-05-24 11:51:05,244,0.58267,0.220106,0.615674,0.04252,0.144536,0.15557
2019-05-09 21:42:08,91,0.528667,0.272464,0.460488,0.092807,0.097385,0.06885
2019-05-15 12:34:00,20,0.0,0.682562,0.552821,0.680233,0.038526,0.086478
2019-05-24 22:38:48,679,0.0,0.162696,0.168223,0.10073,0.077021,0.101894
2019-05-17 16:34:13,10,-0.579222,0.420002,0.116523,0.144951,0.042983,0.268938
2019-05-29 12:51:05,54,0.513022,0.214228,0.737873,0.065565,0.045439,0.07971
2019-05-13 13:26:15,162,0.0,0.029542,0.1581,0.118816,0.030744,0.073034
2019-06-16 18:50:00,0,0.525817,0.140177,0.097531,0.054926,0.005095,0.034531
2019-06-08 08:26:28,16,0.0,0.188316,0.16125,0.034112,0.00777,0.022377
2019-05-22 22:28:15,491,0.74328,0.499474,0.759142,0.024977,0.056828,0.099874
2019-06-18 01:10:20,17,-0.356123,0.547481,0.174686,0.083928,0.045563,0.452435
2019-05-21 11:36:38,19,0.0,0.389808,0.275387,0.174371,0.104442,0.107356
2019-05-10 17:07:26,60,0.0,0.236133,0.058073,0.061628,0.057329,0.06096
2019-05-13 02:11:26,173,0.795162,0.115972,0.713465,0.05627,0.021679,0.025792
2019-05-19 06:14:37,180,0.500596,0.558721,0.650634,0.482794,0.078624,0.109909
2019-05-08 19:30:48,129,0.996571,0.024924,0.72994,0.014138,0.018237,0.022772
2019-05-01 14:59:55,124,0.0,0.170246,0.109418,0.273702,0.416317,0.173441
2019-06-15 16:53:33,42,0.0,0.120081,0.081172,0.089378,0.023263,0.046134
2019-05-13 18:48:57,21,0.98869,0.048655,0.031152,0.007631,2.9e-05,0.003583
2019-06-11 22:19:41,8,0.0,0.195806,0.099752,0.111347,0.261061,0.180512
2019-05-12 21:29:04,550,0.471645,0.533247,0.634616,0.092582,0.07826,0.0776
2019-05-29 19:59:07,12,0.459455,0.518401,0.61038,0.081414,0.082066,0.122579
2019-05-24 00:55:48,5,0.0,0.065418,0.502845,0.017223,0.020263,0.078894
2019-05-03 01:19:59,690,0.748913,0.183955,0.507316,0.045507,0.090601,0.098204
2019-05-31 03:53:56,2,-0.379028,0.142797,0.272199,0.024524,0.013842,0.074444
2019-06-08 23:15:31,51,0.900252,0.066675,0.534829,0.087765,0.037344,0.04393
2019-06-14 11:52:40,116,0.0,0.030852,0.499359,0.060675,0.031087,0.043621
2019-05-08 20:54:21,19,-0.531168,0.590558,0.468162,0.081254,0.054192,0.113357
2019-05-06 18:20:03,319,0.0,0.264623,0.18339,0.009553,0.023918,0.031458
2019-05-28 23:29:53,34,-0.332929,0.578527,0.719167,0.057339,0.040013,0.063417
2019-04-14 18:08:56,251,-0.675092,0.31619,0.051629,0.069419,0.097876,0.051683
2019-04-06 23:20:27,383,-0.464164,0.242141,0.042486,0.100684,0.050515,0.023994
2019-05-14 13:02:11,415,-0.295586,0.561588,0.681656,0.130365,0.067061,0.084443
2019-06-15 17:43:40,19,0.288225,0.423375,0.078196,0.151087,0.044534,0.129236
2019-06-19 19:50:17,12,-0.913827,0.251426,0.016104,0.140991,0.250715,0.685209
2019-04-14 02:54:46,97,0.0,0.244152,0.224105,0.051454,0.131415,0.068006
2019-06-01 19:18:10,161,0.531864,0.483598,0.63152,0.102579,0.056362,0.075293
2019-04-24 07:10:35,131,0.0,0.342402,0.079723,0.030386,0.089412,0.031388
2019-05-08 14:45:04,240,-0.284751,0.342085,0.151628,0.115529,0.118436,0.228783
